year,sex,first name,count
01/01/1960 12:00:00 AM,F,CATHERINE,160
01/01/1960 12:00:00 AM,F,LINDA,156
01/01/1960 12:00:00 AM,F,HEATHER,142
01/01/1960 12:00:00 AM,F,PATRICIA,135
01/01/1960 12:00:00 AM,F,NANCY,130
01/01/1960 12:00:00 AM,F,BRENDA,129
01/01/1960 12:00:00 AM,F,SANDRA,122
01/01/1960 12:00:00 AM,F,BARBARA,118
01/01/1960 12:00:00 AM,F,CHERYL,111
01/01/1960 12:00:00 AM,F,SHARON,110
01/01/1960 12:00:00 AM,F,JANET,107
01/01/1960 12:00:00 AM,F,WENDY,100
01/01/1960 12:00:00 AM,F,ELIZABETH,99
01/01/1961 12:00:00 AM,F,MARY,379
01/01/1961 12:00:00 AM,F,SUSAN,248
01/01/1961 12:00:00 AM,F,DEBORAH,209
01/01/1961 12:00:00 AM,F,DONNA,202
01/01/1961 12:00:00 AM,F,KAREN,174
01/01/1961 12:00:00 AM,F,CATHERINE,169
01/01/1961 12:00:00 AM,F,DARLENE,163
01/01/1961 12:00:00 AM,F,LINDA,152
01/01/1961 12:00:00 AM,F,HEATHER,150
01/01/1961 12:00:00 AM,F,PATRICIA,149
01/01/1961 12:00:00 AM,F,BRENDA,143
01/01/1961 12:00:00 AM,F,ELIZABETH,131
01/01/1961 12:00:00 AM,F,MARGARET,127
01/01/1961 12:00:00 AM,F,NANCY,126
01/01/1961 12:00:00 AM,F,SANDRA,125
01/01/1961 12:00:00 AM,F,CHERYL,104
01/01/1961 12:00:00 AM,F,SHARON,104
01/01/1961 12:00:00 AM,F,CYNTHIA,100
01/01/1961 12:00:00 AM,F,WENDY,98
01/01/1961 12:00:00 AM,F,JANET,97
01/01/1962 12:00:00 AM,F,MARY,322
01/01/1962 12:00:00 AM,F,SUSAN,226
01/01/1962 12:00:00 AM,F,KAREN,187
01/01/1962 12:00:00 AM,F,BRENDA,182
01/01/1962 12:00:00 AM,F,CATHERINE,181
01/01/1962 12:00:00 AM,F,DEBORAH,168
01/01/1962 12:00:00 AM,F,DONNA,168
01/01/1962 12:00:00 AM,F,HEATHER,149
01/01/1962 12:00:00 AM,F,PATRICIA,149
01/01/1962 12:00:00 AM,F,DARLENE,133
01/01/1962 12:00:00 AM,F,SANDRA,133
01/01/1962 12:00:00 AM,F,LINDA,125
01/01/1962 12:00:00 AM,F,CHERYL,118
01/01/1962 12:00:00 AM,F,MARGARET,116
01/01/1962 12:00:00 AM,F,ELIZABETH,113
01/01/1962 12:00:00 AM,F,WENDY,113
01/01/1962 12:00:00 AM,F,NANCY,107
01/01/1962 12:00:00 AM,F,PAMELA,103
01/01/1962 12:00:00 AM,F,SHARON,99
01/01/1962 12:00:00 AM,F,CAROL,98
01/01/1963 12:00:00 AM,F,MARY,300
01/01/1963 12:00:00 AM,F,KAREN,208
01/01/1963 12:00:00 AM,F,SUSAN,208
01/01/1963 12:00:00 AM,F,DONNA,178
01/01/1963 12:00:00 AM,F,HEATHER,155
01/01/1963 12:00:00 AM,F,BRENDA,148
01/01/1963 12:00:00 AM,F,DEBORAH,145
01/01/1963 12:00:00 AM,F,SANDRA,143
01/01/1963 12:00:00 AM,F,CATHERINE,135
01/01/1963 12:00:00 AM,F,PATRICIA,122
01/01/1963 12:00:00 AM,F,NANCY,119
01/01/1963 12:00:00 AM,F,ELIZABETH,113
01/01/1963 12:00:00 AM,F,DARLENE,110
01/01/1963 12:00:00 AM,F,MARGARET,102
01/01/1963 12:00:00 AM,F,SHARON,102
01/01/1963 12:00:00 AM,F,LINDA,101
01/01/1963 12:00:00 AM,F,JANET,98
01/01/1963 12:00:00 AM,F,CHERYL,96
01/01/1963 12:00:00 AM,F,ANGELA,94
01/01/1963 12:00:00 AM,F,WANDA,94
01/01/1964 12:00:00 AM,F,MARY,280
01/01/1964 12:00:00 AM,F,SUSAN,209
01/01/1964 12:00:00 AM,F,KAREN,198
01/01/1964 12:00:00 AM,F,HEATHER,173
01/01/1964 12:00:00 AM,F,PATRICIA,151
01/01/1964 12:00:00 AM,F,CATHERINE,147
01/01/1964 12:00:00 AM,F,DONNA,143
01/01/1964 12:00:00 AM,F,BRENDA,127
01/01/1964 12:00:00 AM,F,DEBORAH,127
01/01/1964 12:00:00 AM,F,SANDRA,115
01/01/1964 12:00:00 AM,F,DARLENE,110
01/01/1964 12:00:00 AM,F,CHERYL,104
01/01/1964 12:00:00 AM,F,MARGARET,104
01/01/1964 12:00:00 AM,F,LISA,99
01/01/1964 12:00:00 AM,F,NANCY,99
01/01/1964 12:00:00 AM,F,PAULA,96
01/01/1964 12:00:00 AM,F,LINDA,93
01/01/1964 12:00:00 AM,F,WANDA,92
01/01/1964 12:00:00 AM,F,BARBARA,91
01/01/1964 12:00:00 AM,F,SHARON,91
01/01/1965 12:00:00 AM,F,KAREN,207
01/01/1965 12:00:00 AM,F,MARY,194
01/01/1965 12:00:00 AM,F,SUSAN,170
01/01/1965 12:00:00 AM,F,LISA,160
01/01/1965 12:00:00 AM,F,HEATHER,144
01/01/1965 12:00:00 AM,F,DONNA,128
01/01/1965 12:00:00 AM,F,DEBORAH,127
01/01/1965 12:00:00 AM,F,PATRICIA,122
01/01/1965 12:00:00 AM,F,CATHERINE,107
01/01/1965 12:00:00 AM,F,NANCY,104
01/01/1965 12:00:00 AM,F,ANGELA,100
01/01/1965 12:00:00 AM,F,BRENDA,99
01/01/1965 12:00:00 AM,F,SANDRA,97
01/01/1965 12:00:00 AM,F,CHERYL,96
01/01/1965 12:00:00 AM,F,ELIZABETH,92
01/01/1965 12:00:00 AM,F,WENDY,90
01/01/1965 12:00:00 AM,F,MARGARET,89
01/01/1965 12:00:00 AM,F,DARLENE,83
01/01/1965 12:00:00 AM,F,PAULA,79
01/01/1965 12:00:00 AM,F,JANICE,78
01/01/1966 12:00:00 AM,F,KAREN,212
01/01/1966 12:00:00 AM,F,MARY,209
01/01/1966 12:00:00 AM,F,LISA,164
01/01/1966 12:00:00 AM,F,SUSAN,138
01/01/1966 12:00:00 AM,F,PATRICIA,125
01/01/1966 12:00:00 AM,F,DONNA,114
01/01/1966 12:00:00 AM,F,HEATHER,106
01/01/1966 12:00:00 AM,F,KIMBERLY,105
01/01/1966 12:00:00 AM,F,ANGELA,103
01/01/1966 12:00:00 AM,F,SANDRA,95
01/01/1966 12:00:00 AM,F,CATHERINE,93
01/01/1966 12:00:00 AM,F,MARGARET,93
01/01/1966 12:00:00 AM,F,KIMBERLEY,74
01/01/1966 12:00:00 AM,F,SHARON,74
01/01/1966 12:00:00 AM,F,CHERYL,73
01/01/1966 12:00:00 AM,F,DEBORAH,73
01/01/1966 12:00:00 AM,F,WENDY,73
01/01/1966 12:00:00 AM,F,ELIZABETH,71
01/01/1966 12:00:00 AM,F,BRENDA,70
01/01/1966 12:00:00 AM,F,MICHELE,68
01/01/1967 12:00:00 AM,F,LISA,240
01/01/1967 12:00:00 AM,F,MARY,181
01/01/1967 12:00:00 AM,F,KAREN,157
01/01/1967 12:00:00 AM,F,ANGELA,140
01/01/1967 12:00:00 AM,F,SUSAN,125
01/01/1967 12:00:00 AM,F,PATRICIA,120
01/01/1967 12:00:00 AM,F,KIMBERLY,112
01/01/1967 12:00:00 AM,F,HEATHER,100
01/01/1967 12:00:00 AM,F,CATHERINE,95
01/01/1967 12:00:00 AM,F,DONNA,91
01/01/1967 12:00:00 AM,F,NANCY,84
01/01/1967 12:00:00 AM,F,SANDRA,83
01/01/1967 12:00:00 AM,F,DARLENE,74
01/01/1967 12:00:00 AM,F,CHERYL,72
01/01/1967 12:00:00 AM,F,DEBORAH,71
01/01/1967 12:00:00 AM,F,KELLY,70
01/01/1967 12:00:00 AM,F,KIMBERLEY,70
01/01/1967 12:00:00 AM,F,SHELLEY,70
01/01/1967 12:00:00 AM,F,SHERRY,70
01/01/1967 12:00:00 AM,F,BRENDA,68
01/01/1968 12:00:00 AM,F,LISA,259
01/01/1968 12:00:00 AM,F,KAREN,125
01/01/1968 12:00:00 AM,F,ANGELA,124
01/01/1968 12:00:00 AM,F,SUSAN,117
01/01/1968 12:00:00 AM,F,MARY,115
01/01/1968 12:00:00 AM,F,MICHELLE,112
01/01/1968 12:00:00 AM,F,HEATHER,101
01/01/1968 12:00:00 AM,F,PATRICIA,89
01/01/1968 12:00:00 AM,F,KELLY,88
01/01/1968 12:00:00 AM,F,SANDRA,81
01/01/1968 12:00:00 AM,F,DONNA,80
01/01/1968 12:00:00 AM,F,JENNIFER,78
01/01/1968 12:00:00 AM,F,KIMBERLY,76
01/01/1968 12:00:00 AM,F,MARGARET,74
01/01/1968 12:00:00 AM,F,KIMBERLEY,73
01/01/1968 12:00:00 AM,F,CATHERINE,72
01/01/1968 12:00:00 AM,F,TAMMY,72
01/01/1968 12:00:00 AM,F,NANCY,67
01/01/1968 12:00:00 AM,F,CHERYL,63
01/01/1968 12:00:00 AM,F,BRENDA,62
01/01/1968 12:00:00 AM,F,ELIZABETH,62
01/01/1969 12:00:00 AM,F,LISA,236
01/01/1969 12:00:00 AM,F,MARY,123
01/01/1969 12:00:00 AM,F,MICHELLE,121
01/01/1969 12:00:00 AM,F,ANGELA,104
01/01/1969 12:00:00 AM,F,HEATHER,104
01/01/1969 12:00:00 AM,F,KAREN,97
01/01/1969 12:00:00 AM,F,JENNIFER,95
01/01/1969 12:00:00 AM,F,TAMMY,94
01/01/1969 12:00:00 AM,F,KIMBERLY,89
01/01/1969 12:00:00 AM,F,PATRICIA,86
01/01/1969 12:00:00 AM,F,DONNA,79
01/01/1969 12:00:00 AM,F,SUSAN,78
01/01/1969 12:00:00 AM,F,KELLY,74
01/01/1969 12:00:00 AM,F,CATHERINE,73
01/01/1969 12:00:00 AM,F,KIMBERLEY,73
01/01/1969 12:00:00 AM,F,BRENDA,69
01/01/1969 12:00:00 AM,F,SHELLEY,68
01/01/1969 12:00:00 AM,F,PAMELA,67
01/01/1969 12:00:00 AM,F,TANYA,65
01/01/1969 12:00:00 AM,F,CHERYL,61
01/01/1960 12:00:00 AM,M,JOHN,454
01/01/1960 12:00:00 AM,M,DAVID,406
01/01/1960 12:00:00 AM,M,ROBERT,355
01/01/1960 12:00:00 AM,M,MICHAEL,352
01/01/1960 12:00:00 AM,M,JAMES,317
01/01/1960 12:00:00 AM,M,PAUL,229
01/01/1960 12:00:00 AM,M,JOSEPH,226
01/01/1960 12:00:00 AM,M,WILLIAM,224
01/01/1960 12:00:00 AM,M,KEVIN,219
01/01/1960 12:00:00 AM,M,STEPHEN,216
01/01/1960 12:00:00 AM,M,RICHARD,191
01/01/1960 12:00:00 AM,M,DONALD,187
01/01/1960 12:00:00 AM,M,BRIAN,172
01/01/1960 12:00:00 AM,M,TIMOTHY,164
01/01/1960 12:00:00 AM,M,PETER,149
01/01/1960 12:00:00 AM,M,PETER,147
01/01/1960 12:00:00 AM,M,KENNETH,129
01/01/1960 12:00:00 AM,M,RONALD,122
01/01/1960 12:00:00 AM,M,CHRISTOPHER,114
01/01/1960 12:00:00 AM,M,THOMAS,112
01/01/1961 12:00:00 AM,M,JOHN,470
01/01/1961 12:00:00 AM,M,DAVID,423
01/01/1961 12:00:00 AM,M,ROBERT,377
01/01/1961 12:00:00 AM,M,MICHAEL,363
01/01/1961 12:00:00 AM,M,JAMES,315
01/01/1961 12:00:00 AM,M,KEVIN,261
01/01/1961 12:00:00 AM,M,WILLIAM,244
01/01/1961 12:00:00 AM,M,PAUL,231
01/01/1961 12:00:00 AM,M,STEPHEN,227
01/01/1961 12:00:00 AM,M,JOSEPH,199
01/01/1961 12:00:00 AM,M,PETER,177
01/01/1961 12:00:00 AM,M,RICHARD,168
01/01/1961 12:00:00 AM,M,DONALD,167
01/01/1961 12:00:00 AM,M,TIMOTHY,162
01/01/1961 12:00:00 AM,M,BRIAN,161
01/01/1961 12:00:00 AM,M,DANIEL,154
01/01/1961 12:00:00 AM,M,GREGORY,141
01/01/1961 12:00:00 AM,M,KENNETH,134
01/01/1961 12:00:00 AM,M,CHRISTOPHER,133
01/01/1961 12:00:00 AM,M,MARK,133
01/01/1962 12:00:00 AM,M,JOHN,517
01/01/1962 12:00:00 AM,M,DAVID,471
01/01/1962 12:00:00 AM,M,MICHAEL,409
01/01/1962 12:00:00 AM,M,ROBERT,359
01/01/1962 12:00:00 AM,M,JAMES,326
01/01/1962 12:00:00 AM,M,KEVIN,258
01/01/1962 12:00:00 AM,M,STEPHEN,246
01/01/1962 12:00:00 AM,M,PAUL,236
01/01/1962 12:00:00 AM,M,JOSEPH,234
01/01/1962 12:00:00 AM,M,WILLIAM,215
01/01/1962 12:00:00 AM,M,DONALD,166
01/01/1962 12:00:00 AM,M,DANIEL,164
01/01/1962 12:00:00 AM,M,PETER,158
01/01/1962 12:00:00 AM,M,BRIAN,141
01/01/1962 12:00:00 AM,M,RICHARD,141
01/01/1962 12:00:00 AM,M,MARK,132
01/01/1962 12:00:00 AM,M,KENNETH,128
01/01/1962 12:00:00 AM,M,TIMOTHY,126
01/01/1962 12:00:00 AM,M,RONALD,118
01/01/1962 12:00:00 AM,M,GREGORY,107
01/01/1963 12:00:00 AM,M,JOHN,467
01/01/1963 12:00:00 AM,M,DAVID,401
01/01/1963 12:00:00 AM,M,MICHAEL,390
01/01/1963 12:00:00 AM,M,ROBERT,345
01/01/1963 12:00:00 AM,M,JAMES,292
01/01/1963 12:00:00 AM,M,PAUL,271
01/01/1963 12:00:00 AM,M,STEPHEN,245
01/01/1963 12:00:00 AM,M,KEVIN,228
01/01/1963 12:00:00 AM,M,WILLIAM,216
01/01/1963 12:00:00 AM,M,JOSEPH,196
01/01/1963 12:00:00 AM,M,DONALD,174
01/01/1963 12:00:00 AM,M,PETER,171
01/01/1963 12:00:00 AM,M,BRIAN,153
01/01/1963 12:00:00 AM,M,MARK,147
01/01/1963 12:00:00 AM,M,RONALD,146
01/01/1963 12:00:00 AM,M,KENNETH,144
01/01/1963 12:00:00 AM,M,RICHARD,143
01/01/1963 12:00:00 AM,M,DANIEL,129
01/01/1963 12:00:00 AM,M,TIMOTHY,125
01/01/1963 12:00:00 AM,M,CHRISTOPHER,118
01/01/1963 12:00:00 AM,M,GREGORY,118
01/01/1964 12:00:00 AM,M,JOHN,471
01/01/1964 12:00:00 AM,M,ROBERT,383
01/01/1964 12:00:00 AM,M,MICHAEL,375
01/01/1964 12:00:00 AM,M,DAVID,336
01/01/1964 12:00:00 AM,M,JAMES,322
01/01/1964 12:00:00 AM,M,PAUL,240
01/01/1964 12:00:00 AM,M,KEVIN,221
01/01/1964 12:00:00 AM,M,JOSEPH,200
01/01/1964 12:00:00 AM,M,STEPHEN,198
01/01/1964 12:00:00 AM,M,WILLIAM,181
01/01/1964 12:00:00 AM,M,RICHARD,161
01/01/1964 12:00:00 AM,M,DONALD,156
01/01/1964 12:00:00 AM,M,BRIAN,149
01/01/1964 12:00:00 AM,M,PETER,136
01/01/1964 12:00:00 AM,M,MARK,133
01/01/1964 12:00:00 AM,M,KENNETH,132
01/01/1964 12:00:00 AM,M,RONALD,127
01/01/1964 12:00:00 AM,M,TIMOTHY,125
01/01/1964 12:00:00 AM,M,DANIEL,118
01/01/1964 12:00:00 AM,M,CHRISTOPHER,103
01/01/1964 12:00:00 AM,M,GREGORY,103
01/01/1965 12:00:00 AM,M,JOHN,412
01/01/1965 12:00:00 AM,M,MICHAEL,339
01/01/1965 12:00:00 AM,M,ROBERT,332
01/01/1965 12:00:00 AM,M,DAVID,281
01/01/1965 12:00:00 AM,M,JAMES,269
01/01/1965 12:00:00 AM,M,PAUL,228
01/01/1965 12:00:00 AM,M,DARREN,191
01/01/1965 12:00:00 AM,M,JOSEPH,190
01/01/1965 12:00:00 AM,M,KEVIN,190
01/01/1965 12:00:00 AM,M,STEPHEN,179
01/01/1965 12:00:00 AM,M,WILLIAM,153
01/01/1965 12:00:00 AM,M,MARK,148
01/01/1965 12:00:00 AM,M,RICHARD,129
01/01/1965 12:00:00 AM,M,DONALD,125
01/01/1965 12:00:00 AM,M,PETER,124
01/01/1965 12:00:00 AM,M,CHRISTOPHER,115
01/01/1965 12:00:00 AM,M,TIMOTHY,113
01/01/1965 12:00:00 AM,M,DANIEL,112
01/01/1965 12:00:00 AM,M,KENNETH,111
01/01/1965 12:00:00 AM,M,BRIAN,110
01/01/1966 12:00:00 AM,M,JOHN,376
01/01/1966 12:00:00 AM,M,MICHAEL,324
01/01/1966 12:00:00 AM,M,DAVID,303
01/01/1966 12:00:00 AM,M,ROBERT,301
01/01/1966 12:00:00 AM,M,JAMES,243
01/01/1966 12:00:00 AM,M,PAUL,184
01/01/1966 12:00:00 AM,M,JOSEPH,169
01/01/1966 12:00:00 AM,M,KEVIN,168
01/01/1966 12:00:00 AM,M,STEPHEN,147
01/01/1966 12:00:00 AM,M,WILLIAM,142
01/01/1966 12:00:00 AM,M,DONALD,132
01/01/1966 12:00:00 AM,M,BRIAN,123
01/01/1966 12:00:00 AM,M,TIMOTHY,121
01/01/1966 12:00:00 AM,M,CHRISTOPHER,116
01/01/1966 12:00:00 AM,M,RICHARD,116
01/01/1966 12:00:00 AM,M,MARK,113
01/01/1966 12:00:00 AM,M,SCOTT,105
01/01/1966 12:00:00 AM,M,PETER,103
01/01/1966 12:00:00 AM,M,ANDREW,99
01/01/1966 12:00:00 AM,M,DANIEL,97
01/01/1967 12:00:00 AM,M,JOHN,293
01/01/1967 12:00:00 AM,M,DAVID,287
01/01/1967 12:00:00 AM,M,ROBERT,281
01/01/1967 12:00:00 AM,M,MICHAEL,263
01/01/1967 12:00:00 AM,M,JAMES,251
01/01/1967 12:00:00 AM,M,KEVIN,162
01/01/1967 12:00:00 AM,M,CHRISTOPHER,153
01/01/1967 12:00:00 AM,M,PAUL,149
01/01/1967 12:00:00 AM,M,WILLIAM,140
01/01/1967 12:00:00 AM,M,JOSEPH,137
01/01/1967 12:00:00 AM,M,PETER,132
01/01/1967 12:00:00 AM,M,BRIAN,127
01/01/1967 12:00:00 AM,M,STEPHEN,127
01/01/1967 12:00:00 AM,M,TIMOTHY,111
01/01/1967 12:00:00 AM,M,JEFFREY,103
01/01/1967 12:00:00 AM,M,DANIEL,101
01/01/1967 12:00:00 AM,M,DONALD,99
01/01/1967 12:00:00 AM,M,MARK,96
01/01/1967 12:00:00 AM,M,RICHARD,95
01/01/1967 12:00:00 AM,M,THOMAS,92
01/01/1968 12:00:00 AM,M,JOHN,312
01/01/1968 12:00:00 AM,M,MICHAEL,311
01/01/1968 12:00:00 AM,M,ROBERT,267
01/01/1968 12:00:00 AM,M,DAVID,254
01/01/1968 12:00:00 AM,M,JAMES,196
01/01/1968 12:00:00 AM,M,PAUL,163
01/01/1968 12:00:00 AM,M,CHRISTOPHER,155
01/01/1968 12:00:00 AM,M,STEPHEN,149
01/01/1968 12:00:00 AM,M,WILLIAM,143
01/01/1968 12:00:00 AM,M,KEVIN,138
01/01/1968 12:00:00 AM,M,MARK,138
01/01/1968 12:00:00 AM,M,SCOTT,125
01/01/1968 12:00:00 AM,M,DANIEL,109
01/01/1968 12:00:00 AM,M,DARREN,109
01/01/1968 12:00:00 AM,M,RICHARD,109
01/01/1968 12:00:00 AM,M,TIMOTHY,107
01/01/1968 12:00:00 AM,M,BRIAN,106
01/01/1968 12:00:00 AM,M,PETER,105
01/01/1968 12:00:00 AM,M,JOSEPH,101
01/01/1968 12:00:00 AM,M,DONALD,92
01/01/1969 12:00:00 AM,M,DAVID,289
01/01/1969 12:00:00 AM,M,MICHAEL,285
01/01/1969 12:00:00 AM,M,JOHN,272
01/01/1969 12:00:00 AM,M,ROBERT,242
01/01/1969 12:00:00 AM,M,JAMES,195
01/01/1969 12:00:00 AM,M,PAUL,156
01/01/1969 12:00:00 AM,M,MARK,139
01/01/1969 12:00:00 AM,M,CHRISTOPHER,134
01/01/1969 12:00:00 AM,M,KEVIN,130
01/01/1969 12:00:00 AM,M,SCOTT,127
01/01/1969 12:00:00 AM,M,STEPHEN,126
01/01/1969 12:00:00 AM,M,WILLIAM,115
01/01/1969 12:00:00 AM,M,JOSEPH,105
01/01/1969 12:00:00 AM,M,DARREN,102
01/01/1969 12:00:00 AM,M,RICHARD,98
01/01/1969 12:00:00 AM,M,DONALD,93
01/01/1969 12:00:00 AM,M,BRIAN,91
01/01/1969 12:00:00 AM,M,PETER,91
01/01/1969 12:00:00 AM,M,STEVEN,90
01/01/1969 12:00:00 AM,M,TIMOTHY,90
01/01/1970 12:00:00 AM,F,LISA,189
01/01/1970 12:00:00 AM,F,MARY,143
01/01/1970 12:00:00 AM,F,MICHELLE,136
01/01/1970 12:00:00 AM,F,JENNIFER,135
01/01/1970 12:00:00 AM,F,ANGELA,131
01/01/1970 12:00:00 AM,F,TAMMY,130
01/01/1970 12:00:00 AM,F,TRACY,128
01/01/1970 12:00:00 AM,F,KAREN,110
01/01/1970 12:00:00 AM,F,KIMBERLY,108
01/01/1970 12:00:00 AM,F,KELLY,101
01/01/1970 12:00:00 AM,F,PATRICIA,92
01/01/1970 12:00:00 AM,F,HEATHER,89
01/01/1970 12:00:00 AM,F,SUSAN,82
01/01/1970 12:00:00 AM,F,TANYA,77
01/01/1970 12:00:00 AM,F,TRACEY,76
01/01/1970 12:00:00 AM,F,KIMBERLEY,69
01/01/1970 12:00:00 AM,F,DONNA,65
01/01/1970 12:00:00 AM,F,NICOLE,64
01/01/1970 12:00:00 AM,F,PAMELA,64
01/01/1970 12:00:00 AM,F,SHELLEY,62
01/01/1971 12:00:00 AM,F,LISA,202
01/01/1971 12:00:00 AM,F,JENNIFER,161
01/01/1971 12:00:00 AM,F,TAMMY,143
01/01/1971 12:00:00 AM,F,TRACY,138
01/01/1971 12:00:00 AM,F,ANGELA,137
01/01/1971 12:00:00 AM,F,MICHELLE,137
01/01/1971 12:00:00 AM,F,KAREN,125
01/01/1971 12:00:00 AM,F,KELLY,121
01/01/1971 12:00:00 AM,F,HEATHER,115
01/01/1971 12:00:00 AM,F,TANYA,105
01/01/1971 12:00:00 AM,F,MARY,92
01/01/1971 12:00:00 AM,F,KIMBERLY,79
01/01/1971 12:00:00 AM,F,SUSAN,68
01/01/1971 12:00:00 AM,F,PATRICIA,64
01/01/1971 12:00:00 AM,F,CATHERINE,62
01/01/1971 12:00:00 AM,F,TRACEY,62
01/01/1971 12:00:00 AM,F,KIMBERLEY,60
01/01/1971 12:00:00 AM,F,SHELLEY,59
01/01/1971 12:00:00 AM,F,NICOLE,57
01/01/1971 12:00:00 AM,F,SANDRA,57
01/01/1972 12:00:00 AM,F,JENNIFER,182
01/01/1972 12:00:00 AM,F,LISA,154
01/01/1972 12:00:00 AM,F,MICHELLE,151
01/01/1972 12:00:00 AM,F,TAMMY,128
01/01/1972 12:00:00 AM,F,ANGELA,120
01/01/1972 12:00:00 AM,F,KELLY,104
01/01/1972 12:00:00 AM,F,TANYA,101
01/01/1972 12:00:00 AM,F,HEATHER,92
01/01/1972 12:00:00 AM,F,MARY,89
01/01/1972 12:00:00 AM,F,NICOLE,89
01/01/1972 12:00:00 AM,F,KAREN,88
01/01/1972 12:00:00 AM,F,TRACY,88
01/01/1972 12:00:00 AM,F,KIMBERLY,78
01/01/1972 12:00:00 AM,F,PATRICIA,76
01/01/1972 12:00:00 AM,F,SUSAN,68
01/01/1972 12:00:00 AM,F,TRACEY,68
01/01/1972 12:00:00 AM,F,SHELLEY,67
01/01/1972 12:00:00 AM,F,KIMBERLEY,63
01/01/1972 12:00:00 AM,F,JULIE,59
01/01/1972 12:00:00 AM,F,DONNA,57
01/01/1972 12:00:00 AM,F,KRISTA,57
01/01/1973 12:00:00 AM,F,JENNIFER,214
01/01/1973 12:00:00 AM,F,MICHELLE,160
01/01/1973 12:00:00 AM,F,TANYA,143
01/01/1973 12:00:00 AM,F,LISA,131
01/01/1973 12:00:00 AM,F,TAMMY,124
01/01/1973 12:00:00 AM,F,ANGELA,121
01/01/1973 12:00:00 AM,F,TRACY,107
01/01/1973 12:00:00 AM,F,HEATHER,104
01/01/1973 12:00:00 AM,F,KELLY,97
01/01/1973 12:00:00 AM,F,KAREN,83
01/01/1973 12:00:00 AM,F,NICOLE,77
01/01/1973 12:00:00 AM,F,PATRICIA,71
01/01/1973 12:00:00 AM,F,KIMBERLY,70
01/01/1973 12:00:00 AM,F,STEPHANIE,68
01/01/1973 12:00:00 AM,F,MARY,63
01/01/1973 12:00:00 AM,F,MELANIE,62
01/01/1973 12:00:00 AM,F,SUSAN,59
01/01/1973 12:00:00 AM,F,KIMBERLEY,58
01/01/1973 12:00:00 AM,F,TINA,58
01/01/1973 12:00:00 AM,F,TRACEY,57
01/01/1974 12:00:00 AM,F,JENNIFER,217
01/01/1974 12:00:00 AM,F,TANYA,173
01/01/1974 12:00:00 AM,F,MICHELLE,149
01/01/1974 12:00:00 AM,F,LISA,134
01/01/1974 12:00:00 AM,F,TAMMY,132
01/01/1974 12:00:00 AM,F,ANGELA,115
01/01/1974 12:00:00 AM,F,TRACY,93
01/01/1974 12:00:00 AM,F,HEATHER,89
01/01/1974 12:00:00 AM,F,KELLY,88
01/01/1974 12:00:00 AM,F,NICOLE,72
01/01/1974 12:00:00 AM,F,NATASHA,68
01/01/1974 12:00:00 AM,F,KIMBERLY,66
01/01/1974 12:00:00 AM,F,PATRICIA,66
01/01/1974 12:00:00 AM,F,STEPHANIE,64
01/01/1974 12:00:00 AM,F,KAREN,61
01/01/1974 12:00:00 AM,F,SUSAN,61
01/01/1974 12:00:00 AM,F,MARY,54
01/01/1974 12:00:00 AM,F,MELANIE,54
01/01/1974 12:00:00 AM,F,ELIZABETH,53
01/01/1974 12:00:00 AM,F,KIMBERLEY,53
01/01/1975 12:00:00 AM,F,JENNIFER,254
01/01/1975 12:00:00 AM,F,TANYA,156
01/01/1975 12:00:00 AM,F,ANGELA,125
01/01/1975 12:00:00 AM,F,TAMMY,121
01/01/1975 12:00:00 AM,F,LISA,117
01/01/1975 12:00:00 AM,F,MICHELLE,89
01/01/1975 12:00:00 AM,F,HEATHER,85
01/01/1975 12:00:00 AM,F,TRACY,84
01/01/1975 12:00:00 AM,F,NICOLE,80
01/01/1975 12:00:00 AM,F,KIMBERLY,73
01/01/1975 12:00:00 AM,F,KAREN,72
01/01/1975 12:00:00 AM,F,MELANIE,68
01/01/1975 12:00:00 AM,F,KELLY,66
01/01/1975 12:00:00 AM,F,NANCY,66
01/01/1975 12:00:00 AM,F,NATASHA,60
01/01/1975 12:00:00 AM,F,PATRICIA,58
01/01/1975 12:00:00 AM,F,STEPHANIE,56
01/01/1975 12:00:00 AM,F,KRISTA,55
01/01/1975 12:00:00 AM,F,SARAH,55
01/01/1975 12:00:00 AM,F,MARY,51
01/01/1975 12:00:00 AM,F,TARA,51
01/01/1976 12:00:00 AM,F,JENNIFER,287
01/01/1976 12:00:00 AM,F,LISA,141
01/01/1976 12:00:00 AM,F,ANGELA,138
01/01/1976 12:00:00 AM,F,TANYA,136
01/01/1976 12:00:00 AM,F,MICHELLE,105
01/01/1976 12:00:00 AM,F,TAMMY,99
01/01/1976 12:00:00 AM,F,HEATHER,78
01/01/1976 12:00:00 AM,F,SHANNON,75
01/01/1976 12:00:00 AM,F,KAREN,72
01/01/1976 12:00:00 AM,F,TRACY,72
01/01/1976 12:00:00 AM,F,AMANDA,70
01/01/1976 12:00:00 AM,F,NICOLE,69
01/01/1976 12:00:00 AM,F,MELANIE,67
01/01/1976 12:00:00 AM,F,MARY,65
01/01/1976 12:00:00 AM,F,MELISSA,65
01/01/1976 12:00:00 AM,F,SARAH,61
01/01/1976 12:00:00 AM,F,STEPHANIE,60
01/01/1976 12:00:00 AM,F,KIMBERLY,58
01/01/1976 12:00:00 AM,F,LAURA,58
01/01/1976 12:00:00 AM,F,JULIE,57
